73.09864603110123, 1578442267.4011297
73.10784976408934, 1578442267.6698537
73.08944229863701, 1578442267.9384835
73.08944229863701, 1578442268.207488
73.09864603110123, 1578442268.4765725
73.09864603110123, 1578442268.7456462
73.10784976408934, 1578442269.014698
73.09864603110123, 1578442269.2834532
73.10784976408934, 1578442269.5520666
73.09864603110123, 1578442269.8206773
73.10784976408934, 1578442270.089694
73.09864603110123, 1578442270.3587475
73.10784976408934, 1578442270.627882
73.1170534976013, 1578442270.8969426
73.08944229863701, 1578442271.165986
73.10784976408934, 1578442271.4350321
73.10784976408934, 1578442271.7040763
73.10784976408934, 1578442271.973192
73.10784976408934, 1578442272.2422464
73.10784976408934, 1578442272.5113075
73.10784976408934, 1578442272.7804084
73.08944229863701, 1578442273.0494983
73.10784976408934, 1578442273.3185723
73.10784976408934, 1578442273.5876405
73.10784976408934, 1578442273.856757
73.09864603110123, 1578442274.1258123
73.08944229863701, 1578442274.3948545
73.10784976408934, 1578442274.6639152
73.10784976408934, 1578442274.9329784
73.1170534976013, 1578442275.2020354
73.1170534976013, 1578442275.471118
73.09864603110123, 1578442275.7402081
73.10784976408934, 1578442276.00932
73.09864603110123, 1578442276.2783782
73.08944229863701, 1578442276.5474892
73.10784976408934, 1578442276.8165414
73.10784976408934, 1578442277.0856276
73.10784976408934, 1578442277.3546999
73.12625723163714, 1578442277.6237776
73.10784976408934, 1578442277.8928678
73.1170534976013, 1578442278.161949
73.10784976408934, 1578442278.4310033
73.09864603110123, 1578442278.7001016
73.1170534976013, 1578442278.9691703
73.12625723163714, 1578442279.2382526
73.10784976408934, 1578442279.507319
73.10784976408934, 1578442279.7764146
73.09864603110123, 1578442280.0454738
73.09864603110123, 1578442280.3145273
73.09864603110123, 1578442280.5837197
73.1170534976013, 1578442280.8528116
73.10784976408934, 1578442281.121868
73.1170534976013, 1578442281.3909276
73.12625723163714, 1578442281.6599913
73.1170534976013, 1578442281.9290266
73.10784976408934, 1578442282.1981483
73.1170534976013, 1578442282.4672132
73.09864603110123, 1578442282.736347
73.1170534976013, 1578442283.005432
73.12625723163714, 1578442283.2744892
73.1170534976013, 1578442283.5435443
73.1170534976013, 1578442283.812579
73.10784976408934, 1578442284.0816388
73.1170534976013, 1578442284.3507168
73.1170534976013, 1578442284.6197777
73.12625723163714, 1578442284.8888378
73.1170534976013, 1578442285.157988
73.10784976408934, 1578442285.4270554
73.1170534976013, 1578442285.6961606
73.1170534976013, 1578442285.9653037
73.08944229863701, 1578442286.234367
73.1170534976013, 1578442286.5034323
73.1170534976013, 1578442286.7724822
73.12625723163714, 1578442287.041642
73.10784976408934, 1578442287.3107324
73.10784976408934, 1578442287.5797882
73.1170534976013, 1578442287.8488574
73.10784976408934, 1578442288.1180127
73.1170534976013, 1578442288.3870692
73.09864603110123, 1578442288.6561594
73.10784976408934, 1578442288.9252787
73.10784976408934, 1578442289.1939785
73.10784976408934, 1578442289.4626021
73.12625723163714, 1578442289.7314901
73.10784976408934, 1578442290.0005753
73.1170534976013, 1578442290.2696567
73.1170534976013, 1578442290.5387497
73.12625723163714, 1578442290.8078966
73.12625723163714, 1578442291.0769732
73.10784976408934, 1578442291.3460724
73.10784976408934, 1578442291.6151474
73.12625723163714, 1578442291.8842323
73.1170534976013, 1578442292.1533067
73.1170534976013, 1578442292.4223788
73.12625723163714, 1578442292.6914473
73.1170534976013, 1578442292.9605656
73.12625723163714, 1578442293.22963
73.12625723163714, 1578442293.4987116
73.1170534976013, 1578442293.767883
73.13546096619685, 1578442294.0369315
73.12625723163714, 1578442294.3060234
73.13546096619685, 1578442294.575102
73.12625723163714, 1578442294.8441298
73.12625723163714, 1578442295.1132016
73.13546096619685, 1578442295.3822858
73.13546096619685, 1578442295.6513574
73.12625723163714, 1578442295.9204319
73.12625723163714, 1578442296.189501
73.12625723163714, 1578442296.458601
73.13546096619685, 1578442296.7276938
73.14466470128042, 1578442296.9969192
73.15386843688786, 1578442297.2659864
73.14466470128042, 1578442297.5350764
73.14466470128042, 1578442297.8041482
73.15386843688786, 1578442298.073296
73.16307217301917, 1578442298.3424017
73.15386843688786, 1578442298.611478
73.15386843688786, 1578442298.8805616
73.16307217301917, 1578442299.1496408
73.16307217301917, 1578442299.4187145
73.17227590967435, 1578442299.6878579
73.17227590967435, 1578442299.9570012
73.16307217301917, 1578442300.2260785
73.17227590967435, 1578442300.4951801
73.1814796468534, 1578442300.7638934
73.1814796468534, 1578442301.0325139
73.1814796468534, 1578442301.3014007
73.20909086153377, 1578442301.570483
73.19988712278311, 1578442301.839535
73.19988712278311, 1578442302.1086178
73.19988712278311, 1578442302.3777227
73.21829460080829, 1578442302.6468449
73.19988712278311, 1578442302.9159737
73.20909086153377, 1578442303.1850312
73.19988712278311, 1578442303.454113
73.20909086153377, 1578442303.7231991
73.21829460080829, 1578442303.9923162
73.22749834060669, 1578442304.2614462
73.21829460080829, 1578442304.5305429
73.23670208092895, 1578442304.7996302
73.24590582177508, 1578442305.0687203
73.23670208092895, 1578442305.3379428
73.23670208092895, 1578442305.607052
73.24590582177508, 1578442305.8761415
73.25510956314508, 1578442306.1452305
73.24590582177508, 1578442306.4143229
73.26431330503897, 1578442306.6833923
73.26431330503897, 1578442306.95248
73.2827207903983, 1578442307.221571
73.30112827785314, 1578442307.4906676
73.29192453386378, 1578442307.7597363
73.30112827785314, 1578442308.0287926
73.29192453386378, 1578442308.2979455
73.29192453386378, 1578442308.5670464
73.30112827785314, 1578442308.836118
73.31033202236635, 1578442309.1052022
73.31953576740344, 1578442309.3743162
73.32873951296438, 1578442309.6434135
73.32873951296438, 1578442309.9125164
73.33794325904921, 1578442310.1816158
73.32873951296438, 1578442310.4507153
73.3471470056579, 1578442310.719867
73.33794325904921, 1578442310.9889681
73.35635075279046, 1578442311.2580857
73.3471470056579, 1578442311.5271413
73.36555450044689, 1578442311.7962148
73.3471470056579, 1578442312.0652623
73.36555450044689, 1578442312.3343344
73.37475824862719, 1578442312.6034265
73.38396199733135, 1578442312.8725035
73.39316574655939, 1578442313.1415715
73.38396199733135, 1578442313.4106567
73.38396199733135, 1578442313.6797223
73.38396199733135, 1578442313.9488103
73.42077699738671, 1578442314.2179706
73.4023694963113, 1578442314.4870522
73.41157324658707, 1578442314.7557433
73.42998074871022, 1578442315.024151
73.42998074871022, 1578442315.2931464
73.4391845005576, 1578442315.5622356
73.42998074871022, 1578442315.8313732
73.44838825292885, 1578442316.1004972
73.45759200582397, 1578442316.369623
73.4391845005576, 1578442316.6387436
73.46679575924296, 1578442316.9079192
73.45759200582397, 1578442317.1770327
73.46679575924296, 1578442317.4460936
73.47599951318581, 1578442317.7151535
73.47599951318581, 1578442317.9842324
73.48520326765254, 1578442318.2532978
73.48520326765254, 1578442318.5223613
73.49440702264314, 1578442318.7917593
73.5036107781576, 1578442319.060871
73.52201829075813, 1578442319.3299427
73.51281453419593, 1578442319.5989666
73.5036107781576, 1578442319.8680978
73.52201829075813, 1578442320.137604
73.51281453419593, 1578442320.4068034
73.53122204784421, 1578442320.6758637
73.54042580545415, 1578442320.9449272
73.54042580545415, 1578442321.2140288
73.54962956358796, 1578442321.483105
73.54042580545415, 1578442321.752169
73.54962956358796, 1578442322.0213037
73.55883332224562, 1578442322.290373
73.56803708142718, 1578442322.5594587
73.55883332224562, 1578442322.8285904
73.57724084113259, 1578442323.0976677
73.57724084113259, 1578442323.366806
73.58644460136188, 1578442323.6358864
73.57724084113259, 1578442323.9049582
73.59564836211503, 1578442324.174211
73.60485212339205, 1578442324.4432983
73.60485212339205, 1578442324.7123964
73.60485212339205, 1578442324.9814823
73.61405588519294, 1578442325.250565
73.63246341036633, 1578442325.5196383
73.6232596475177, 1578442325.7887375
73.64166717373882, 1578442326.0579147
73.64166717373882, 1578442326.327005
73.64166717373882, 1578442326.5960836
73.65087093763519, 1578442326.8651445
73.66927846699953, 1578442327.1342144
73.66007470205543, 1578442327.403334
73.66927846699953, 1578442327.6724067
73.66927846699953, 1578442327.9415944
73.66007470205543, 1578442328.2106543
73.66007470205543, 1578442328.4797204
73.6784822324675, 1578442328.7487972
73.6784822324675, 1578442329.0179574
73.68768599845934, 1578442329.28704
73.69688976497505, 1578442329.5561152
73.70609353201463, 1578442329.8251917
73.70609353201463, 1578442330.0942848
73.71529729957808, 1578442330.3633218
73.71529729957808, 1578442330.632352
73.72450106766541, 1578442330.9013774
73.71529729957808, 1578442331.1704025
73.74290860541164, 1578442331.4394276
73.74290860541164, 1578442331.708471
73.71529729957808, 1578442331.9775043
73.75211237507057, 1578442332.2466047
73.75211237507057, 1578442332.515635
73.75211237507057, 1578442332.784819
73.76131614525337, 1578442333.053896
73.75211237507057, 1578442333.322921
73.77972368719057, 1578442333.591945
73.77051991596004, 1578442333.8609698
73.76131614525337, 1578442334.130018
73.77972368719057, 1578442334.3990571
73.77972368719057, 1578442334.6682174
73.78892745894495, 1578442334.9372468
73.78892745894495, 1578442335.2063394
73.79813123122324, 1578442335.4753644
73.80733500402538, 1578442335.7444081
73.80733500402538, 1578442336.0134778
73.80733500402538, 1578442336.282594
73.80733500402538, 1578442336.5516872
73.80733500402538, 1578442336.8209405
73.81653877735138, 1578442337.0899956
73.82574255120126, 1578442337.3590639
73.82574255120126, 1578442337.6281981
73.82574255120126, 1578442337.8972635
73.84415010047262, 1578442338.1663866
73.8533538758941, 1578442338.4354873
73.8533538758941, 1578442338.7045379
73.8533538758941, 1578442338.973699
73.86255765183945, 1578442339.2427993
73.89016898281872, 1578442339.5118482
73.86255765183945, 1578442339.7809048
73.86255765183945, 1578442340.049967
73.88096520530176, 1578442340.319006
73.90857653942425, 1578442340.5881739
73.89937276085955, 1578442340.857229
73.89016898281872, 1578442341.126324
73.90857653942425, 1578442341.3953903
73.91778031851281, 1578442341.664521
73.93618787826155, 1578442341.9335754
73.90857653942425, 1578442342.202631
73.90857653942425, 1578442342.4716713
73.92698409812525, 1578442342.7407105
73.92698409812525, 1578442343.0098214
73.93618787826155, 1578442343.27886
73.94539165892172, 1578442343.5479956
73.94539165892172, 1578442343.8170838
73.96379922181367, 1578442344.0861285
73.97300300404545, 1578442344.3552074
73.95459544010578, 1578442344.624293
73.96379922181367, 1578442344.8933384
73.9822067868011, 1578442345.162406
73.96379922181367, 1578442345.4315133
73.9822067868011, 1578442345.7003229
73.97300300404545, 1578442345.9694061
73.97300300404545, 1578442346.2385054
73.9822067868011, 1578442346.507568
74.00061435388402, 1578442346.7766395
73.99141057008063, 1578442347.0453792
74.00061435388402, 1578442347.3140244
74.00061435388402, 1578442347.582658
74.01902192306238, 1578442347.8516846
74.01902192306238, 1578442348.120754
74.00981813821127, 1578442348.389612
74.00981813821127, 1578442348.6586785
74.02822570843739, 1578442348.9277487
74.02822570843739, 1578442349.1968665
74.03742949433625, 1578442349.4659822
74.03742949433625, 1578442349.7350433
74.06504085517605, 1578442350.0040972
74.03742949433625, 1578442350.2731469
74.04663328075898, 1578442350.5422044
74.05583706770558, 1578442350.8112707
74.04663328075898, 1578442351.0803282
74.05583706770558, 1578442351.349456
